model,dataset,question,agent_id,response,accuracy,relevance,coherence,completeness,fluency
gemma2:27b,data_VTC_survey,app_der_dep_vtc_on,Agent_37,Non,3,4,4,3,3
gemma2:27b,data_VTC_survey,app_der_dep_vtc,Agent_37,Je ne sais plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,app_der_dep_vtc_autre,Agent_37,Champ texte libre — nom de l'application VTC si la réponse à 'app_der_dep_vtc' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,prix_estime_trajet_vtc_20min,Agent_37,Valeur numérique en euros (€),3,4,4,3,3
gemma2:27b,data_VTC_survey,avis_prix_estime_trajet_vtc_20min,Agent_37,Adéquat,3,4,4,3,3
gemma2:27b,data_VTC_survey,prix_estime_trajet_taxi_20min,Agent_37,Valeur numérique en euros (€),3,4,4,3,3
gemma2:27b,data_VTC_survey,avis_prix_estime_trajet_taxi_20min,Agent_37,Adéquat,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_voitures,Agent_37,3 ou plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_voitures_hybride_ou_elec,Agent_37,3 ou plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_2rm,Agent_37,3 ou plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_velo_meca,Agent_37,3 ou plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_velo_elec,Agent_37,3 ou plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_trot_meca,Agent_37,Mon ménage ne possède pas ce type de véhicule,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_trot_elec,Agent_37,Mon ménage ne possède pas ce type de véhicule,3,4,4,3,3
gemma2:27b,data_VTC_survey,permis_conduire_1,Agent_37,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,permis_conduire_2,Agent_37,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,temps_marche_bus,Agent_37,Entre 5 et 10 minutes,3,4,4,3,3
gemma2:27b,data_VTC_survey,temps_marche_tram,Agent_37,Entre 5 et 10 minutes,3,4,4,3,3
gemma2:27b,data_VTC_survey,temps_marche_metro,Agent_37,Entre 5 et 10 minutes,3,4,4,3,3
gemma2:27b,data_VTC_survey,temps_marche_gare,Agent_37,Entre 5 et 10 minutes,3,4,4,3,3
gemma2:27b,data_VTC_survey,abo_tc,Agent_37,Non,3,4,4,3,3
gemma2:27b,data_VTC_survey,velo_trott_lld,Agent_37,Non,3,4,4,3,3
gemma2:27b,data_VTC_survey,vtc_dispo,Agent_37,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,taxi_dispo,Agent_37,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_marche,Agent_37,2 à 3 fois par semaine,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_vp_cond,Agent_37,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_vp_passager,Agent_37,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_voit_loc,Agent_37,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_drm_perso,Agent_37,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_drm_partage,Agent_37,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_velo_perso,Agent_37,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_velo_partage,Agent_37,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_trott_partage,Agent_37,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_tc,Agent_37,Moins d'une fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_taxi,Agent_37,Moins d'une fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_vtc,Agent_37,Moins d'une fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_maas,Agent_37,Moins d'une fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,motif_der_dep_vtc,Agent_37,Déplacement professionnel,3,4,4,3,3
gemma2:27b,data_VTC_survey,motif_der_dep_vtc_autre,Agent_37,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_vtc' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,prix_der_dep_vtc,Agent_37,Je ne sais plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,duree_der_dep_vtc,Agent_37,Je ne sais plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili1,Agent_37,Un(e) voiture,3,4,4,3,3
gemma2:27b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili2,Agent_37,Un(e) voiture,3,4,4,3,3
gemma2:27b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili3,Agent_37,Un(e) voiture,3,4,4,3,3
gemma2:27b,data_VTC_survey,quels_modes_de_transport_avez-vous_autre,Agent_37,Champ texte libre — précision du mode de transport si 'Autre' a été sélectionné.,2,3,3,2,2
gemma2:27b,data_VTC_survey,renoncement_der_dep_vtc,Agent_37,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,report_modal_der_dep_vtc,Agent_37,Une voiture personnelle,3,4,4,3,3
gemma2:27b,data_VTC_survey,report_modal_der_dep_vtc_autre,Agent_37,Champ texte libre — précision du moyen de transport alternatif si la réponse à 'report_modal_der_dep_vtc' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,raison_vtc_der_dep_vtc1,Agent_37,C'était plus confortable,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_vtc_der_dep_vtc2,Agent_37,C'était plus confortable,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_vtc_der_dep_vtc3,Agent_37,C'était plus confortable,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_vtc_der_dep_vtc_autre,Agent_37,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_vtc_der_dep_vtc'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,raison_non_usage_vtc1,Agent_37,Je préfère d'autres moyens de transport,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc2,Agent_37,Je préfère d'autres moyens de transport,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc3,Agent_37,Je préfère d'autres moyens de transport,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc_autre,Agent_37,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_non_usage_vtc'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep1,Agent_37,Autre,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep2,Agent_37,Autre,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep3,Agent_37,Autre,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc_depuis_der_de_autre,Agent_37,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_non_usage_vtc_depuis_der_dep'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,mauvaise_exp1,Agent_37,Le chauffeur n'est jamais arrivé ou il est arrivé trop tard,3,4,4,3,3
gemma2:27b,data_VTC_survey,mauvaise_exp2,Agent_37,Le chauffeur n'est jamais arrivé ou il est arrivé trop tard,3,4,4,3,3
gemma2:27b,data_VTC_survey,mauvaise_exp3,Agent_37,Le chauffeur n'est jamais arrivé ou il est arrivé trop tard,3,4,4,3,3
gemma2:27b,data_VTC_survey,mauvaise_exp_autre,Agent_37,Champ texte libre — description de la mauvaise expérience si 'Autre' a été sélectionné dans 'mauvaise_exp'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,trajet_domtrav_dometudes,Agent_37,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,accompagnement_proche,Agent_37,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,visite_proche,Agent_37,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,dep_pro,Agent_37,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,loisir,Agent_37,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,aeroport,Agent_37,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,gare_ou_tc,Agent_37,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,voyage_mode_principal,Agent_37,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,courses_ou_achats,Agent_37,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,courses_conventionnees,Agent_37,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,demarches_admin,Agent_37,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,raisons_usagevtc_potentiel1,Agent_37,Service de meilleur rapport qualité/prix par rapport aux taxis,3,4,4,3,3
gemma2:27b,data_VTC_survey,raisons_usagevtc_potentiel2,Agent_37,Service de meilleur rapport qualité/prix par rapport aux taxis,3,4,4,3,3
gemma2:27b,data_VTC_survey,raisons_usagevtc_potentiel3,Agent_37,Service de meilleur rapport qualité/prix par rapport aux taxis,3,4,4,3,3
gemma2:27b,data_VTC_survey,raisons_usagevtc_potentiel_autre,Agent_37,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raisons_usagevtc_potentiel'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,services_vtc_potentiels1,Agent_37,Acceptation des animaux à bord,3,4,4,3,3
gemma2:27b,data_VTC_survey,services_vtc_potentiels2,Agent_37,Acceptation des animaux à bord,3,4,4,3,3
gemma2:27b,data_VTC_survey,services_vtc_potentiels3,Agent_37,Acceptation des animaux à bord,3,4,4,3,3
gemma2:27b,data_VTC_survey,services_vtc_potentiels_autre,Agent_37,Champ texte libre — description du service souhaité si 'Autre' a été sélectionné dans 'services_vtc_potentiels'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,date_der_dep_taxi,Agent_37,Il y a plus de 12 mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,lieu_der_dep_taxi_jamaisvtc,Agent_37,Dans mon agglomération de résidence,3,4,4,3,3
gemma2:27b,data_VTC_survey,motif_der_dep_taxi_jamaisvtc,Agent_37,Déplacement domicile-travail ou domicile-études,3,4,4,3,3
gemma2:27b,data_VTC_survey,motif_der_dep_taxi_jamaisvtc_autre,Agent_37,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_taxi_jamaisvtc' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,prix_der_dep_taxi_jamaisvtc,Agent_37,Je ne sais plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,duree_der_dep_taxi_jamaisvtc,Agent_37,Entre 10 et 15 minutes,3,4,4,3,3
gemma2:27b,data_VTC_survey,motif_der_dep_taxi_pasvtc_res,Agent_37,Déplacement domicile-travail ou domicile-études,3,4,4,3,3
gemma2:27b,data_VTC_survey,motif_der_dep_taxi_pasvtc_res_autre,Agent_37,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_taxi_pasvtc_res' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,prix_der_dep_taxi_pasvtc_res,Agent_37,Je ne sais plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,duree_der_dep_taxi_pasvtc_res,Agent_37,Entre 10 et 15 minutes,3,4,4,3,3
gemma2:27b,data_VTC_survey,future_mobilite_envisagee,Agent_37,Je n'envisage pas de changements particuliers,3,4,4,3,3
gemma2:27b,data_VTC_survey,future_mobilite_envisagee_autre,Agent_37,Champ texte libre — précision du changement envisagé si la réponse à 'future_mobilite_envisagee' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,demotorisation_potentielle,Agent_37,Non,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_demoto_circulation,Agent_37,Ne se prononce pas,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_demoto_stationnement,Agent_37,Ne se prononce pas,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_demoto_changement,Agent_37,Plutôt pas d'accord,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_demoto_moyens_financiers,Agent_37,Ne se prononce pas,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_demoto_panne_ou_trop_vieux,Agent_37,Plutôt pas d'accord,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_demoto_pref_tc,Agent_37,Plutôt d'accord,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_demoto_pref_velo_ou_marche,Agent_37,Plutôt d'accord,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_demoto_pref_taxi_ou_vtc,Agent_37,Plutôt d'accord,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_demoto_pref_mobilite_partagee,Agent_37,Tout à fait d'accord,3,4,4,3,3
gemma2:27b,data_VTC_survey,demenagement_potentiel,Agent_37,Non,3,4,4,3,3
gemma2:27b,data_VTC_survey,aire_urbaine_demenagement_potentiel,Agent_37,Aire urbaine de moins de 100 000 habitants,3,4,4,3,3
gemma2:27b,data_VTC_survey,situation_agglo_demenagement_potentiel,Agent_37,En zone périurbaine d'une agglomération,3,4,4,3,3
gemma2:27b,data_VTC_survey,situation_agglo_demenagement_poten_autre,Agent_37,Champ texte libre — précision de la situation dans l'agglomération si la réponse à 'situation_agglo_demenagement_potentiel' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,tc_destination_demenagement_potentiel,Agent_37,Moins bien desservie,3,4,4,3,3
gemma2:27b,data_VTC_survey,zfe_on,Agent_37,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,zfe_adaptation1,Agent_37,J’adapterai mes horaires de déplacement,3,4,4,3,3
gemma2:27b,data_VTC_survey,zfe_adaptation2,Agent_37,J’adapterai mes horaires de déplacement,3,4,4,3,3
gemma2:27b,data_VTC_survey,zfe_adaptation3,Agent_37,J’adapterai mes horaires de déplacement,3,4,4,3,3
gemma2:27b,data_VTC_survey,zfe_adaptation_autre,Agent_37,Champ texte libre — précision de la stratégie d'adaptation si 'Autre' a été sélectionné dans 'zfe_adaptation'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,revenus,Agent_37,De 8 000 € à 9 000 €,3,4,4,3,3
gemma2:27b,data_VTC_survey,cat_csp,Agent_37,Cadre,3,4,4,3,3
gemma2:27b,data_VTC_survey,cat_age,Agent_37,40-49 ans,3,4,4,3,3
gemma2:27b,data_VTC_survey,cat_aire_urbaine,Agent_37,Aire urbaine de moins de 100 000 habitants,3,4,4,3,3
gemma2:27b,data_VTC_survey,poids_redressement,Agent_37,Je pense que le poids des observations redressées est important pour garantir la fiabilité des données. ,3,4,4,3,3
gemma2:27b,data_VTC_survey,genre,Agent_38,Un homme,3,4,4,3,3
gemma2:27b,data_VTC_survey,genre_autre,Agent_38,Champ texte libre — précision du genre si la réponse à 'genre' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,age,Agent_38,Valeur entière en années révolues (ex. : 34).,3,4,4,3,3
gemma2:27b,data_VTC_survey,diplome,Agent_38,Bac + 5 (Master),3,4,4,3,3
gemma2:27b,data_VTC_survey,diplome_autre,Agent_38,Champ texte libre — précision du diplôme si la réponse à 'diplome' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,situation_professionnelle,Agent_38,Actif.ve à temps partiel (-32 h / semaine),3,4,4,3,3
gemma2:27b,data_VTC_survey,csp,Agent_38,Profession intellectuelle supérieure,3,4,4,3,3
gemma2:27b,data_VTC_survey,compo_menage,Agent_38,En couple avec enfant(s),3,4,4,3,3
gemma2:27b,data_VTC_survey,compo_menage_autre,Agent_38,Champ texte libre — précision de la composition du ménage si la réponse à 'compo_menage' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,nb_pers_menage,Agent_38,Valeur entière positive ≥ 1,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_enfants_menage,Agent_38,Valeur entière positive ou nulle (0 si aucun enfant). Doit être ≤ nb_pers_menage.,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_enfants_menage_14,Agent_38,Valeur entière positive ou nulle (0 si aucun). Doit être ≤ nb_enfants_menage.,3,4,4,3,3
gemma2:27b,data_VTC_survey,date_der_dep_vtc,Agent_38,Il y a moins de 12 mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,der_dep_vtc_agglo_res_on,Agent_38,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,agglo_der_dep,Agent_38,Agglomération parisienne,3,4,4,3,3
gemma2:27b,data_VTC_survey,agglo_der_dep_autre,Agent_38,Champ texte libre — nom de la ville ou agglomération si la réponse à 'agglo_der_dep' est 'Ailleurs en France'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,app_der_dep_vtc_on,Agent_38,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,app_der_dep_vtc,Agent_38,Uber,3,4,4,3,3
gemma2:27b,data_VTC_survey,app_der_dep_vtc_autre,Agent_38,Champ texte libre — nom de l'application VTC si la réponse à 'app_der_dep_vtc' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,prix_estime_trajet_vtc_20min,Agent_38,Valeur numérique en euros (€),3,4,4,3,3
gemma2:27b,data_VTC_survey,avis_prix_estime_trajet_vtc_20min,Agent_38,Adéquat,3,4,4,3,3
gemma2:27b,data_VTC_survey,prix_estime_trajet_taxi_20min,Agent_38,Valeur numérique en euros (€),3,4,4,3,3
gemma2:27b,data_VTC_survey,avis_prix_estime_trajet_taxi_20min,Agent_38,Adéquat,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_voitures,Agent_38,3 ou plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_voitures_hybride_ou_elec,Agent_38,3 ou plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_2rm,Agent_38,Mon ménage ne possède pas ce type de véhicule,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_velo_meca,Agent_38,3 ou plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_velo_elec,Agent_38,Mon ménage ne possède pas ce type de véhicule,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_trot_meca,Agent_38,Mon ménage ne possède pas ce type de véhicule,3,4,4,3,3
gemma2:27b,data_VTC_survey,nb_trot_elec,Agent_38,Mon ménage ne possède pas ce type de véhicule,3,4,4,3,3
gemma2:27b,data_VTC_survey,permis_conduire_1,Agent_38,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,permis_conduire_2,Agent_38,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,temps_marche_bus,Agent_38,Entre 5 et 10 minutes,3,4,4,3,3
gemma2:27b,data_VTC_survey,temps_marche_tram,Agent_38,Entre 5 et 10 minutes,3,4,4,3,3
gemma2:27b,data_VTC_survey,temps_marche_metro,Agent_38,Entre 5 et 10 minutes,3,4,4,3,3
gemma2:27b,data_VTC_survey,temps_marche_gare,Agent_38,Entre 5 et 10 minutes,3,4,4,3,3
gemma2:27b,data_VTC_survey,abo_tc,Agent_38,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,velo_trott_lld,Agent_38,Non,3,4,4,3,3
gemma2:27b,data_VTC_survey,vtc_dispo,Agent_38,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,taxi_dispo,Agent_38,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_marche,Agent_38,2 à 3 fois par semaine,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_vp_cond,Agent_38,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_vp_passager,Agent_38,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_voit_loc,Agent_38,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_drm_perso,Agent_38,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_drm_partage,Agent_38,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_velo_perso,Agent_38,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_velo_partage,Agent_38,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_trott_partage,Agent_38,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_tc,Agent_38,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_taxi,Agent_38,Moins d'une fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_vtc,Agent_38,Moins d'une fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,freq_maas,Agent_38,2 à 3 fois par mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,motif_der_dep_vtc,Agent_38,Rejoindre ou quitter une gare/un aéroport/une station de transports en commun,3,4,4,3,3
gemma2:27b,data_VTC_survey,motif_der_dep_vtc_autre,Agent_38,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_vtc' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,prix_der_dep_vtc,Agent_38,Je ne sais plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,duree_der_dep_vtc,Agent_38,Je ne sais plus,3,4,4,3,3
gemma2:27b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili1,Agent_38,Un(e) voiture,3,4,4,3,3
gemma2:27b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili2,Agent_38,Un(e) voiture,3,4,4,3,3
gemma2:27b,data_VTC_survey,quels_modes_de_transport_avez-vous_utili3,Agent_38,Un(e) voiture,3,4,4,3,3
gemma2:27b,data_VTC_survey,quels_modes_de_transport_avez-vous_autre,Agent_38,Champ texte libre — précision du mode de transport si 'Autre' a été sélectionné.,2,3,3,2,2
gemma2:27b,data_VTC_survey,renoncement_der_dep_vtc,Agent_38,Oui,3,4,4,3,3
gemma2:27b,data_VTC_survey,report_modal_der_dep_vtc,Agent_38,Une voiture personnelle,3,4,4,3,3
gemma2:27b,data_VTC_survey,report_modal_der_dep_vtc_autre,Agent_38,Champ texte libre — précision du moyen de transport alternatif si la réponse à 'report_modal_der_dep_vtc' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,raison_vtc_der_dep_vtc1,Agent_38,C'était plus confortable,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_vtc_der_dep_vtc2,Agent_38,C'était plus confortable,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_vtc_der_dep_vtc3,Agent_38,C'était plus confortable,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_vtc_der_dep_vtc_autre,Agent_38,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_vtc_der_dep_vtc'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,raison_non_usage_vtc1,Agent_38,Je préfère d'autres moyens de transport,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc2,Agent_38,Je préfère d'autres moyens de transport,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc3,Agent_38,Je préfère d'autres moyens de transport,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc_autre,Agent_38,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_non_usage_vtc'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep1,Agent_38,Je préfère d’autres moyens de transport,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep2,Agent_38,Je préfère d’autres moyens de transport,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc_depuis_der_dep3,Agent_38,Je préfère d’autres moyens de transport,3,4,4,3,3
gemma2:27b,data_VTC_survey,raison_non_usage_vtc_depuis_der_de_autre,Agent_38,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raison_non_usage_vtc_depuis_der_dep'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,mauvaise_exp1,Agent_38,Le chauffeur n'est jamais arrivé ou il est arrivé trop tard,3,4,4,3,3
gemma2:27b,data_VTC_survey,mauvaise_exp2,Agent_38,Le chauffeur n'est jamais arrivé ou il est arrivé trop tard,3,4,4,3,3
gemma2:27b,data_VTC_survey,mauvaise_exp3,Agent_38,Le chauffeur n'est jamais arrivé ou il est arrivé trop tard,3,4,4,3,3
gemma2:27b,data_VTC_survey,mauvaise_exp_autre,Agent_38,Champ texte libre — description de la mauvaise expérience si 'Autre' a été sélectionné dans 'mauvaise_exp'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,trajet_domtrav_dometudes,Agent_38,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,accompagnement_proche,Agent_38,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,visite_proche,Agent_38,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,dep_pro,Agent_38,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,loisir,Agent_38,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,aeroport,Agent_38,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,gare_ou_tc,Agent_38,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,voyage_mode_principal,Agent_38,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,courses_ou_achats,Agent_38,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,courses_conventionnees,Agent_38,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,demarches_admin,Agent_38,Souvent,3,4,4,3,3
gemma2:27b,data_VTC_survey,raisons_usagevtc_potentiel1,Agent_38,Service de meilleur rapport qualité/prix par rapport aux taxis,3,4,4,3,3
gemma2:27b,data_VTC_survey,raisons_usagevtc_potentiel2,Agent_38,Service de meilleur rapport qualité/prix par rapport aux taxis,3,4,4,3,3
gemma2:27b,data_VTC_survey,raisons_usagevtc_potentiel3,Agent_38,Service de meilleur rapport qualité/prix par rapport aux taxis,3,4,4,3,3
gemma2:27b,data_VTC_survey,raisons_usagevtc_potentiel_autre,Agent_38,Champ texte libre — précision de la raison si 'Autre' a été sélectionné dans 'raisons_usagevtc_potentiel'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,services_vtc_potentiels1,Agent_38,Acceptation des animaux à bord,3,4,4,3,3
gemma2:27b,data_VTC_survey,services_vtc_potentiels2,Agent_38,Acceptation des animaux à bord,3,4,4,3,3
gemma2:27b,data_VTC_survey,services_vtc_potentiels3,Agent_38,Acceptation des animaux à bord,3,4,4,3,3
gemma2:27b,data_VTC_survey,services_vtc_potentiels_autre,Agent_38,Champ texte libre — description du service souhaité si 'Autre' a été sélectionné dans 'services_vtc_potentiels'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,date_der_dep_taxi,Agent_38,Il y a plus de 12 mois,3,4,4,3,3
gemma2:27b,data_VTC_survey,lieu_der_dep_taxi_jamaisvtc,Agent_38,Dans mon agglomération de résidence,3,4,4,3,3
gemma2:27b,data_VTC_survey,motif_der_dep_taxi_jamaisvtc,Agent_38,Déplacement domicile-travail ou domicile-études,3,4,4,3,3
gemma2:27b,data_VTC_survey,motif_der_dep_taxi_jamaisvtc_autre,Agent_38,Champ texte libre — précision du motif si la réponse à 'motif_der_dep_taxi_jamaisvtc' est 'Autre'.,2,3,3,2,2
gemma2:27b,data_VTC_survey,prix_der_dep_taxi_jamaisvtc,Agent_38,Entre 10 et 15 €,3,4,4,3,3
gemma2:27b,data_VTC_survey,duree_der_dep_taxi_jamaisvtc,Agent_38,Entre 10 et 15 minutes,3,4,4,3,3
