model,dataset,question,agent_id,response,accuracy,relevance,coherence,completeness,fluency
gemma2:9b,data_MyDailyTravelData,make_o,Agent_36,Ford,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,model,Agent_36,1001: Rambler American,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,model_o,Agent_36,It's a Ford Taurus.,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,body,Agent_36,1: Automobile/Car/Station Wagon,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,body_o,Agent_36,It's a Ford Taurus.,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,fuel,Agent_36,1: Gas,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,fuel_o,Agent_36,Gas,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,transp,Agent_36,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,parkd,Agent_36,3: In my garage,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,parkd_o,Agent_36,"Well, I'm a pretty simple guy. I enjoy the quiet life in my neighborhood, spending time with my wife and our dog, and keeping busy with my hobbies. I like to think I'm a good neighbor and always willi",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,removed_places,Agent_36,"I'm a pretty simple guy. I enjoy the quiet life in my neighborhood, spending time with my wife and our dog, and keeping busy with my hobbies. I like to think I'm a good neighbor and always willing to ",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,source,Agent_37,10: Saber es Poder,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,cravl,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,fare,Agent_37,,1,1,1,1,2
gemma2:9b,data_MyDailyTravelData,payf,Agent_37,,1,1,1,1,2
gemma2:9b,data_MyDailyTravelData,payf_o,Agent_37,I don't usually take public transit. I drive myself most places.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,paypk,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,pkamt,Agent_37,0.0,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,pkbas,Agent_37,1: Hour,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,pkbas_o,Agent_37,I enjoy the peace and quiet of my neighborhood. I like to spend my time gardening and keeping up with local news.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,prkty,Agent_37,1: On-site parking lot or deck,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,prkty_o,Agent_37,I usually park in my driveway.,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,tpurp,Agent_37,1: 01. Typical home activities,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tpurp_o,Agent_37,I enjoy the peace and quiet of my neighborhood. I like to spend my time gardening and keeping up with local news.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tpurp2,Agent_37,1: 01. Typical home activities,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tpurp2_o,Agent_37,"I spend my days enjoying the quiet of my neighborhood, tending to a small garden, and catching up on local news.",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tpurp_check,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt,Agent_37,2: A little,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why,Agent_37,['1: I had work or a job interview'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_1,Agent_37,"['2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_2,Agent_37,"['2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_3,Agent_37,"['2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_4,Agent_37,"['2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_5,Agent_37,"['2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_6,Agent_37,"['2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_se,Agent_37,"['2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_rf,Agent_37,"['2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_dk,Agent_37,"['2: I had an appointment or was meeting someone', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_o,Agent_37,I enjoy the peace and quiet of my neighborhood. I like to keep busy with gardening and staying up-to-date on local news.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2,Agent_37,"['1: Left earlier to allow extra time', '2: Took a different route', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_1,Agent_37,"['1: Left earlier to allow extra time', '2: Took a different route', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_2,Agent_37,"['1: Left earlier to allow extra time', '2: Took a different route', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_3,Agent_37,"['1: Left earlier to allow extra time', '2: Took a different route', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_4,Agent_37,"['1: Left earlier to allow extra time', '2: Took a different route', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_5,Agent_37,"['1: Left earlier to allow extra time', '2: Took a different route', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_se,Agent_37,"['1: Left earlier to allow extra time', '2: Took a different route', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_rf,Agent_37,"['1: Left earlier to allow extra time', '2: Took a different route']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_dk,Agent_37,"['1: Left earlier to allow extra time', '2: Took a different route', '3: Took a different form of transportation (for instance, drove instead of taking public transportation)']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_o,Agent_37,I enjoy the peace and quiet of my neighborhood and spending time in my garden.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,placegroup,Agent_37,1.0,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,time_distance_flag,Agent_37,103: Walking trips of less than 0.03 miles (158 ft) . Some of these may be appropriate based on the activity.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,retmode_final,Agent_37,2: WEB,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,retmode,Agent_37,4: Smartphone App,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,age,Agent_37,65,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,aage,Agent_37,-8: I don’t know,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,age18,Agent_37,18 or older,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,sex,Agent_37,1: Male,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,relate,Agent_37,1: Self,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,relate_o,Agent_37,,1,1,1,1,2
gemma2:9b,data_MyDailyTravelData,lic,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,hisp,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,hisp_o,Agent_37,I'm a retired man who enjoys the peace of my neighborhood. I like to keep busy with gardening and staying up-to-date on local news.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,race,Agent_37,1: White,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,race_o,Agent_37,I'm a retired man who enjoys the peace of my neighborhood. I like to keep busy with gardening and staying up-to-date on local news.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,smrtphn,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,emply_ask,Agent_37,-8: I don’t know,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,jobs,Agent_37,-8: I don’t know,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,wkstat,Agent_37,1: Retired,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,wkstat_o,Agent_37,I'm not sure what else to say. I enjoy my quiet life and keeping up with things around town.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,volun_freq,Agent_37,,1,1,1,1,2
gemma2:9b,data_MyDailyTravelData,wplace,Agent_37,-8: I don’t know,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,wmode,Agent_37,18: [$I_DO] not travel to work,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,wmode_o,Agent_37,I enjoy the peace and quiet of my neighborhood. I like to keep busy with my garden and reading the local news.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,wparkride,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,pervh,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,wrkhrs,Agent_37,-8: I don’t know,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,wtrav,Agent_37,0: Never,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,occup,Agent_37,97: None of these are a match,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,occup_o,Agent_37,I don't work anymore.,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,indus,Agent_37,97: Something else,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,indus_o,Agent_37,"I don't work anymore, so I don't know.",1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,emply_transit,Agent_37,5: No subsidy offered,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,emply_transit_o,Agent_37,I don't have anything else to say.,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,emply_park,Agent_37,6: No subsidy offered,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,emply_park_o,Agent_37,I'm not sure what you mean by 'something else'. Could you please rephrase the question?,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,stude,Agent_37,-8: I don’t know,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,schol,Agent_37,3: Kindergarten to 8th grade,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,schol_o,Agent_37,I enjoy keeping up with local news through the newspaper and sometimes on the radio.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,sloc,Agent_37,-8: I don’t know,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,sweb,Agent_37,-8: I don’t know,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,smode,Agent_37,18: [$I_DO] not travel to school,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,smode_o,Agent_37,I enjoy reading the newspaper and listening to the local news on the radio.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,sparkride,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,educ,Agent_37,1: Not a high school graduate,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,educ_o,Agent_37,,1,1,1,1,2
gemma2:9b,data_MyDailyTravelData,hptol,Agent_37,1: Cash,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,hptol_o,Agent_37,I enjoy the peace and quiet of my neighborhood. I like to keep up with local events and happenings through the newspaper and radio.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,pay_allday,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tolls,Agent_37,I don't pay for tolls. I mostly stay in my neighborhood.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tolltrip,Agent_37,2: No,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,typday,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,typday_no,Agent_37,"Nothing unusual about today. Just a quiet day at home, tending to my garden and reading the news.",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,typpl,Agent_37,2: Changed along the way,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,carptowk,Agent_37,1: Zero Times (never),3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,walktowk,Agent_37,1: Zero Times (never),3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,biketowk,Agent_37,1: Zero Times (never),3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,ribus,Agent_37,1: Zero Times (never),3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tcoff,Agent_37,2: No,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tcdays,Agent_37,0,2,4,4,2,3
gemma2:9b,data_MyDailyTravelData,compr,Agent_37,1: 4/40,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,compr_o,Agent_37,,1,1,1,1,2
gemma2:9b,data_MyDailyTravelData,wkflex,Agent_37,2: No,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tnc_use,Agent_37,0,2,4,4,2,3
gemma2:9b,data_MyDailyTravelData,tnc_typ,Agent_37,1: Low,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tnc_cost,Agent_37,,1,1,1,1,2
gemma2:9b,data_MyDailyTravelData,tnc_purp,Agent_37,"4: For travel not related to work  during the day (e.g., personal errands or leisure)",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,disab,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype_o,Agent_37,"I'm a retired man who enjoys the simple things in life. I like to spend my time in my garden, reading the local news, and taking short drives around town.",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype2,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,nogowhy,Agent_37,9: No transportation available,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,nogowhy_o,Agent_37,I didn't need to go anywhere. I was content to stay home and tend to my garden.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,nogowhy2,Agent_37,['1: Shop online (including online groceries)'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,nogowhy2_1,Agent_37,['1: Shop online (including online groceries)'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,nogowhy2_2,Agent_37,['1: Shop online (including online groceries)'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,nogowhy2_3,Agent_37,['1: Shop online (including online groceries)'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,nogowhy2_4,Agent_37,['1: Shop online (including online groceries)'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,nogowhy2_5,Agent_37,['1: Shop online (including online groceries)'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,nogowhy2_rf,Agent_37,['1: Shop online (including online groceries)'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,nogowhy2_dk,Agent_37,['1: Shop online (including online groceries)'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatause,Agent_37,2: No,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatadevice,Agent_37,1: Message signs,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatadevice_1,Agent_37,1: Message signs,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatadevice_2,Agent_37,1: Message signs,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatadevice_3,Agent_37,1: Message signs,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatadevice_se,Agent_37,1: Message signs,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatadevice_rf,Agent_37,1: Message signs,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatadevice_dk,Agent_37,1: Message signs,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatadevice_o,Agent_37,"I enjoy the quiet of my neighborhood, tending to my garden, and keeping up with local news.",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatamode,Agent_37,['1: Driving'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatamode_1,Agent_37,['1: Driving'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatamode_2,Agent_37,['1: Driving'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatamode_3,Agent_37,['1: Driving'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatamode_4,Agent_37,['1: Driving'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatamode_5,Agent_37,['1: Driving'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatamode_se,Agent_37,['1: Driving'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatamode_rf,Agent_37,['1: Driving'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatamode_dk,Agent_37,['1: Driving'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,traveldatamode_o,Agent_37,"I enjoy the peace and quiet of my neighborhood, taking care of my garden, and keeping up with local news.",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype,Agent_37,['1: Visually Impaired or Blind'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype_1,Agent_37,['1: Visually Impaired or Blind'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype_2,Agent_37,['1: Visually Impaired or Blind'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype_3,Agent_37,['1: Visually Impaired or Blind'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype_4,Agent_37,['1: Visually Impaired or Blind'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype_5,Agent_37,['1: Visually Impaired or Blind'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype_6,Agent_37,['1: Visually Impaired or Blind'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype_se,Agent_37,['1: Visually Impaired or Blind'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype_rf,Agent_37,['1: Visually Impaired or Blind'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,dtype_dk,Agent_37,['1: Visually Impaired or Blind'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,pertrips,Agent_37,I enjoy gardening and keeping up with local news.,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,hhveh,Agent_37,1,2,4,4,2,3
gemma2:9b,data_MyDailyTravelData,transprob,Agent_37,2: Not enough public transportation options,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,transprob_o,Agent_37,I enjoy the peace and quiet of my neighborhood. I like being able to take care of my garden and keep up with what's going on locally.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,hlive,Agent_37,17,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,restylast,Agent_37,1: Single-family detached house,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,restylast_o,Agent_37,I enjoy the peace and quiet of my neighborhood. I like being able to take care of my garden and keep up with what's going on locally.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,restylast_zip,Agent_37,,1,1,1,1,2
gemma2:9b,data_MyDailyTravelData,hhinc2,Agent_37,000 to $59,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,homeown,Agent_37,0: Own,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,homeown_o,Agent_37,I own my home outright. I've lived here for 17 years and I'm very happy here.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,futuresurvey,Agent_37,-8: I don’t know,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,incendonate,Agent_37,0: Send the gift to my household,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,resty,Agent_37,1: Single-family detached house,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,resty_o,Agent_37,"Well, I enjoy the peace and quiet of my neighborhood. I like being able to take care of my garden and keep up with the local news. I also like having my car so I can run errands or visit the community",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,hhinc,Agent_37,000 to $149,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,download,Agent_37,1: Print,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,source_o,Agent_37,I enjoy the peace and quiet of my neighborhood. I like being able to take care of my garden and keep up with the local news. I also like having my car so I can run errands or visit the community cente,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,phase,Agent_37,,1,1,1,1,2
gemma2:9b,data_MyDailyTravelData,state,Agent_37,I enjoy the peace and quiet of my neighborhood. I like being able to take care of my garden and keep up with the local news. I also like having my car so I can run errands or visit the community cente,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,state_fips,Agent_37,I enjoy the peace and quiet of my neighborhood. I like being able to take care of my garden and keep up with the local news. I also like having my car so I can run errands or visit the community cente,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,vehyear,Agent_37,I have a 2008 sedan.,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,make,Agent_37,12: Ford,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,make_o,Agent_37,Ford,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,model,Agent_37,1001: Rambler American,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,model_o,Agent_37,Rambler American,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,body,Agent_37,1: Automobile/Car/Station Wagon,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,body_o,Agent_37,It's a Rambler American station wagon.,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,fuel,Agent_37,1: Gas,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,fuel_o,Agent_37,Gas,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,transp,Agent_37,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,parkd,Agent_37,3: In my garage,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,parkd_o,Agent_37,"I enjoy the peace and quiet of my neighborhood, taking care of my garden, and staying up-to-date on local news.",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,removed_places,Agent_37,"I enjoy the peace and quiet of my neighborhood, taking care of my garden, and staying up-to-date on local news.",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,source,Agent_38,9: Quercus intercept,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,cravl,Agent_38,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,fare,Agent_38,2,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,payf,Agent_38,1: Cash,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,payf_o,Agent_38,I paid with cash.,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,paypk,Agent_38,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,pkamt,Agent_38,0.0,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,pkbas,Agent_38,3: Week,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,pkbas_o,Agent_38,I'm a full-time student and a part-time personal care assistant. I also help out around the house and spend time with my family.,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,prkty,Agent_38,5: Did not park,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,prkty_o,Agent_38,5: Did not park,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tpurp,Agent_38,16: 16. Drive thru / take-out dining,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tpurp_o,Agent_38,I was riding the bus to school.,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,tpurp2,Agent_38,1: 01. Typical home activities,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,tpurp2_o,Agent_38,I was studying for my health sciences class.,1,3,3,2,3
gemma2:9b,data_MyDailyTravelData,tpurp_check,Agent_38,1: Yes,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt,Agent_38,3: Somewhat,3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why,Agent_38,['1: I had work or a job interview'],2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_1,Agent_38,"['1: I had work or a job interview', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_2,Agent_38,"['1: I had work or a job interview', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_3,Agent_38,"['1: I had work or a job interview', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_4,Agent_38,"['1: I had work or a job interview', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_5,Agent_38,"['1: I had work or a job interview', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_6,Agent_38,"['1: I had work or a job interview', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_se,Agent_38,"['1: I had work or a job interview', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_rf,Agent_38,"['6: I believe it is important to be on time.', '2: I had an appointment or was meeting someone']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_dk,Agent_38,"['1: I had work or a job interview', '6: I believe it is important to be on time.']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why_o,Agent_38,"I'm a full-time student and work part-time, so I'm pretty busy most days. I try to relax by watching TV or spending time with my family when I have free time.",3,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2,Agent_38,"['1: Left earlier to allow extra time', '2: Took a different route', '5: I did not make any changes to my travel behavior to ensure I would arrive on time']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_1,Agent_38,"['1: Left earlier to allow extra time', '2: Took a different route', '5: I did not make any changes to my travel behavior to ensure I would arrive on time']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_2,Agent_38,"['1: Left earlier to allow extra time', '2: Took a different route', '5: I did not make any changes to my travel behavior to ensure I would arrive on time']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_3,Agent_38,"['1: Left earlier to allow extra time', '2: Took a different route', '5: I did not make any changes to my travel behavior to ensure I would arrive on time']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_4,Agent_38,"['1: Left earlier to allow extra time', '2: Took a different route', '5: I did not make any changes to my travel behavior to ensure I would arrive on time']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_5,Agent_38,"['1: Left earlier to allow extra time', '2: Took a different route', '5: I did not make any changes to my travel behavior to ensure I would arrive on time']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_se,Agent_38,"['1: Left earlier to allow extra time', '2: Took a different route', '5: I did not make any changes to my travel behavior to ensure I would arrive on time']",2,5,5,3,4
gemma2:9b,data_MyDailyTravelData,trip_appt_why2_rf,Agent_38,"['1: Left earlier to allow extra time', '2: Took a different route', '5: I did not make any changes to my travel behavior to ensure I would arrive on time']",2,5,5,3,4
