model,dataset,question,agent_id,response,accuracy,relevance,coherence,completeness,fluency
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_60,BARRIERE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_60,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_60,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_60,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_60,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_60,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_60,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_60,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_60,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_60,1650,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_60,COURSES,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_60,FAIRE DES ACHATS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_60,MOINS DE 18 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_60,ENTRE 300 001 ET 500 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_60,FEMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_61,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_61,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_61,ABIT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_61,10EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_61,AFANOYA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2,Agent_61,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_61,ABOM,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_61,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_61,AFANOYA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_1,Agent_61,PAR BUS STACY,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_61,ETOUDI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_61,ETOUDI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_61,NKOZOA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_61,PETIT VILLAGE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3,Agent_61,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_61,PAR BUS STACY,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_61,ETOUDI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_61,0MPHINE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_61,ABATTOIR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_61,11EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_61,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_61,PAR BUS STACY,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_61,ACACIA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_61,CARRRFOUR ETOUG EBE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_61,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_61,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_61,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_61,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_61,1900,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_61,COURSES,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_61,ACHAT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_61,MOINS DE 18 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_61,ENTRE 300 001 ET 500 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_61,FEMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_62,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_62,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_62,OLEMBE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_62,10EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_62,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q1_2,Agent_62,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_62,ABOM,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_62,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_62,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_1,Agent_62,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_62,OLEMBE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_62,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_62,AUCUN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_62,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_3,Agent_62,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_62,PAR BUS STACY,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_62,A B0NAS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_62,0MPHINE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_62,OLEMBE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_62,DISPENSS A IRE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_62,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_62,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_62,OLEMBE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_62,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_62,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_62,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_62,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_62,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_62,800,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_62,TRAVAIL,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_62,ACHAT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_62,ENTRE 26 ET 35 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_62,ENTRE 30 001 ET 100 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_62,HOMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_63,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_63,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_63,ABIT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_63,OLIGA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_63,NKOASSI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2,Agent_63,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_63,MONGONAM,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_63,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_63,AFANOYA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_1,Agent_63,PAR BUS AGENCE INTERURBAIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_63,DEVANT MAHIMA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_63,10 E ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_63,0LESOA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_63,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3,Agent_63,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_63,PAR BUS STACY,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_63,A B0NAS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_63,0MPHINE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_63,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_63,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_63,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_63,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_63,ACACIA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_63,ACACIA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_63,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_63,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_63,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_63,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_63,700,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_63,COURSES,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_63,FAIRE DES ACHATS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_63,MOINS DE 18 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_63,MOINS DE 30 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_63,HOMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_64,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_64,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_64,ABIT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_64,10EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_64,AFANOYA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2,Agent_64,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_64,ABOM,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_64,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_64,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_1,Agent_64,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_64,2 CHEVEAU,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_64,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_64,NKOZOA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_64,0NANA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3,Agent_64,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_64,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_64,NKOZOA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_64,0MPHINE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_64,NKOZOA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_64,11EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_64,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_64,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_64,NKOZOA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_64,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_64,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_64,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_64,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_64,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_64,1950,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_64,COURSES,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_64,FAIRE DES ACHATS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_64,MOINS DE 18 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_64,ENTRE 30 001 ET 100 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_64,HOMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_65,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_65,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_65,ABIT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_65,NANGA CITY,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_65,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q1_2,Agent_65,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_65,POSTE CENTRALE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_65,POSTE CENTRALE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_65,DOUALA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_1,Agent_65,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_65,POSTE CENTRALE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_65,POSTE CENTRALE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_65,POSTE CENTRALE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_65,POSTE CENTRALE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3,Agent_65,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_65,PAR BUS STACY,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_65,POSTE CENTRALE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_65,POSTE CENTRALE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_65,POSTE CENTRALE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_65,POSTE CENTRALE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_65,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_65,PAR BUS STACY,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_65,ACACIA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_65,POSTE CENTRALE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_65,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_65,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_65,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_65,15 30 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_65,350,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_65,VISITE FAMILLE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_65,ACHAT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_65,ENTRE 18 ET 25 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_65,ENTRE 30 001 ET 100 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_65,HOMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_66,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_66,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_66,MENDONG,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_66,NKOLNDZIE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_66,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q1_2,Agent_66,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_66,ABOM,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_66,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_66,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_1,Agent_66,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_66,2 CHEVEAU,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_66,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_66,0LESOA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_66,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3,Agent_66,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_66,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_66,A B0NAS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_66,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_66,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_66,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_66,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_66,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_66,ACACIA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_66,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_66,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_66,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_66,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_66,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_66,2600,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_66,VISITE FAMILLE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_66,ACHAT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_66,ENTRE 55ANS ET 64 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_66,MOINS DE 30 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_66,HOMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_67,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_67,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_67,ABIT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_67,10EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_67,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q1_2,Agent_67,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_67,RUE FOE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_67,RUE FOE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_67,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_1,Agent_67,PAR CARGO MINI BUS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_67,2 CHEVEAU,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_67,10 E ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_67,0LESOA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_67,AUCUN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3,Agent_67,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_67,PAR TAXI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_67,A B0NAS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_67,A LA DOUCHE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_67,ABATTOIR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_67,11EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_67,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_67,PAR TAXI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_67,RUE FOE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_67,RUE FOE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_67,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_67,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_67,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_67,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_67,550,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_67,TRAVAIL,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_67,ACHAT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_67,ENTRE 55ANS ET 64 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_67,ENTRE 30 001 ET 100 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_67,FEMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_68,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_68,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_68,ABIT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_68,10EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_68,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q1_2,Agent_68,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_68,ABOM,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_68,ENTRE CHAPELLE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_68,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_1,Agent_68,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_68,2 CHEVEAU,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_68,10 E ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_68,0LESOA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_68,CARREFOURETOUDI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3,Agent_68,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_68,PAR BUS STACY,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_68,A B0NAS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_68,0MPHINE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_68,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_68,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_68,NON,5,4,5,4,4
